Set,Name,speaker,text,label
training,q2ec6.txt,g,so it's like it should be a sort of diagonal line going up to get to it and you're at a lower point on the left-hand side,clarify
training,q2ec6.txt,f,oh right,acknowledge
training,q2ec6.txt,f,i must be going underneath the i'm going underneath the fort then because that's underneath,explain
training,q2ec6.txt,g,and the line's,clarify
training,q2ec6.txt,g,okay,acknowledge
training,q2ec6.txt,g,and your sort of line's gradually sloping up,clarify
training,q2ec6.txt,f,right,acknowledge
training,q2ec6.txt,f,uh-huh,acknowledge
training,q2ec6.txt,g,'til it gets quite close the outlaws' hideout,clarify
training,q2ec6.txt,f,okay that's where i am,acknowledge
training,q2ec6.txt,g,and then the line's going like straight down and past the noose,instruct
training,q2ec6.txt,g,alright so if you've got something in the way there you'll have to go right round it,instruct
training,q2ec6.txt,f,okay,ready
training,q2ec6.txt,f,is this is it to the the right-hand side of the noose,check
training,q2ec6.txt,f,but nearer the side of the page,check
training,q2ec6.txt,g,yeah,reply_y
training,q2ec6.txt,f,right,ready
training,q2ec6.txt,g,yeah,reply_y
training,q2ec6.txt,f,okay i'm underneath the noose,acknowledge
training,q2ec6.txt,g,okay,ready
training,q2ec6.txt,g,i've got a swan's pond,explain
training,q2ec6.txt,g,which you won't have,explain
training,q2ec6.txt,f,no,reply_n
training,q2ec6.txt,f,don't have anything,explain
training,q2ec6.txt,g,erm it's about it's like on the same line as the saloon bar,explain
training,q2ec6.txt,f,right okay,acknowledge
training,q2ec6.txt,g,but underneath the stone slabs,explain
training,q2ec6.txt,f,right okay,acknowledge
training,q2ec6.txt,g,so you'll need to go round it kind of thing like up and round it,instruct
training,q2ec6.txt,f,i've got it,acknowledge
training,q2ec6.txt,f,over it,check
training,q2ec6.txt,g,yeah,reply_y
training,q2ec6.txt,f,okay,acknowledge
training,q2ec6.txt,f,am i heading down towards the saloon bar,query_yn
training,q2ec6.txt,g,and then,instruct
training,q2ec6.txt,g,yeah,reply_y
training,q2ec6.txt,g,and then you're going right round under the under the saloon bar up to the finish and that's us,instruct
training,q2ec6.txt,f,where's the finish,query_w
training,q2ec6.txt,g,have you not got a finish cross,query_yn
training,q2ec6.txt,f,nope,reply_n
training,q2ec6.txt,g,no,check
training,q2ec6.txt,g,the finish cross is directly,reply_w
training,q2ec6.txt,g,know how you can see the roof of the saloon bar,align
training,q2ec6.txt,f,yeah,reply_y
training,q2ec6.txt,g,about an inch along is the centre point of that cross,reply_w
training,q2ec6.txt,g,so if you take line right up to about there,instruct
training,q2ec6.txt,f,right okay,acknowledge
training,q2ec6.txt,f,that's okay right that's it,acknowledge
training,q2ec6.txt,g,okay that's it,align
training,q2ec7.txt,g,okay right this is off,ready
training,q2ec7.txt,g,do you have a start,query_yn
training,q2ec7.txt,g,up at crane bay,query_yn
training,q2ec7.txt,f,yeah start,reply_y
training,q2ec7.txt,f,yeah,reply_y
training,q2ec7.txt,f,on the on the sandy shore,query_yn
training,q2ec7.txt,g,on the,query_yn
training,q2ec7.txt,g,yeah,reply_y
training,q2ec7.txt,g,do you have a well,query_yn
training,q2ec7.txt,f,a well,acknowledge
training,q2ec7.txt,g,on the corner sandy shore comes down and round to the mouth of the river,explain
training,q2ec7.txt,g,do you follow me,align
training,q2ec7.txt,f,no i don't have i don't have a well,reply_n
training,q2ec7.txt,g,do you have local residents,query_yn
training,q2ec7.txt,f,yeah,reply_y
training,q2ec7.txt,f,i've got a er two little houses with local residents underneath,explain
training,q2ec7.txt,g,right okay,acknowledge
training,q2ec7.txt,g,well,ready
training,q2ec7.txt,g,do you see the corner where the the shore the crane bay comes down and then turns in,align
training,q2ec7.txt,f,yes,reply_y
training,q2ec7.txt,g,before it comes into the mouth of the river,align
training,q2ec7.txt,f,yes,reply_y
training,q2ec7.txt,g,well right on that corner i've got a well,explain
training,q2ec7.txt,f,oh yeah uh-huh,acknowledge
training,q2ec7.txt,g,and i want you to bring the line down but,instruct
training,q2ec7.txt,f,right,acknowledge
training,q2ec7.txt,g,cut out as if you're going round a well,instruct
training,q2ec7.txt,f,okay,ready
training,q2ec7.txt,f,so i go down and then round towards local residents,check
training,q2ec7.txt,g,yep,reply_y
training,q2ec7.txt,f,okay,acknowledge
training,q2ec7.txt,g,cut ut er up on up the left-hand side of local residents up to the corner where of crane bay,instruct
training,q2ec7.txt,g,do you see what i mean,align
training,q2ec7.txt,f,yeah,reply_y
training,q2ec7.txt,f,so i'm now i go underneath the local residents,check
training,q2ec7.txt,g,no,reply_n
training,q2ec7.txt,f,no,acknowledge
training,q2ec7.txt,g,no,reply_n
training,q2ec7.txt,g,cut on the left-hand side of the residents,clarify
training,q2ec7.txt,f,yeah okay,reply_y
training,q2ec7.txt,g,right,align
training,q2ec7.txt,g,go up there,clarify
training,q2ec7.txt,f,go up towards the iron bridge,query_yn
training,q2ec7.txt,g,to the point,clarify
training,q2ec7.txt,g,see where the point is,align
training,q2ec7.txt,g,oh yeah yeah yeah,reply_y
training,q2ec7.txt,g,go up as if you're can cross over the iron bridge or whatever it is you've got there,clarify
training,q2ec7.txt,f,so i i'm going to cross over the iron bridge,check
training,q2ec7.txt,g,cross over the bridge,reply_y
training,q2ec7.txt,f,right okay,acknowledge
training,q2ec7.txt,g,okay,acknowledge
training,q2ec7.txt,f,yeah,acknowledge
training,q2ec7.txt,g,now,ready
training,q2ec7.txt,g,what do you have on that side,query_w
training,q2ec7.txt,f,i have woodland,reply_w
training,q2ec7.txt,g,right well,ready
training,q2ec7.txt,g,don't go near that i want you to follow the course of the river,instruct
training,q2ec7.txt,f,right,acknowledge
training,q2ec7.txt,f,yeah,acknowledge
training,q2ec7.txt,g,right down to the fork just above the fork,instruct
training,q2ec7.txt,f,just above the fork,check
training,q2ec7.txt,f,where where the dead tree is,check
training,q2ec7.txt,g,uh-huh,reply_y
training,q2ec7.txt,g,above that you know before before the river forks,clarify
training,q2ec7.txt,f,before the river forks okay,acknowledge
training,q2ec7.txt,g,uh-huh,acknowledge
training,q2ec7.txt,g,right,align
training,q2ec7.txt,f,right i've got it,reply_y
training,q2ec7.txt,g,now,ready
training,q2ec7.txt,g,do you have farmed land,query_yn
training,q2ec7.txt,f,farm land,acknowledge
training,q2ec7.txt,g,just there just to the right of the tree,query_yn
training,q2ec7.txt,f,no,reply_n
training,q2ec7.txt,g,right well i've got,ready
training,q2ec7.txt,f,i've mountain stream,explain
training,q2ec7.txt,g,and the lagoon on the other the lagoon right,query_yn
training,q2ec7.txt,f,yes,reply_y
training,q2ec7.txt,g,well,ready
training,q2ec7.txt,g,on the you're on the side of the mountain stream aren't you,align
training,q2ec7.txt,f,yeah yeah,reply_y
training,q2ec7.txt,g,right,ready
training,q2ec7.txt,g,"well i want you to do a a backwards ""c"" as if you're you're going round farmland and cutting the river cutting across the stream just below the dead tree",instruct
training,q2ec7.txt,f,right,acknowledge
training,q2ec7.txt,f,okay,acknowledge
training,q2ec7.txt,g,so that stop when you get to the bottom of the dead tree,instruct
training,q2ec7.txt,f,so remind me what i'm i'm i've got to go underneath the dead tree,check
training,q2ec7.txt,g,no,reply_n
training,q2ec7.txt,g,from where you are right,clarify
training,q2ec7.txt,g,just at the fork before the fork of the river,clarify
training,q2ec7.txt,f,yeah,acknowledge
training,q2ec7.txt,f,yes,acknowledge
training,q2ec7.txt,g,"i want you to do a a backwards ""c""",clarify
training,q2ec7.txt,f,right,reply_y
training,q2ec7.txt,g,right,align
training,q2ec7.txt,g,cutting just at don't cross the river the other way from the river,clarify
training,q2ec7.txt,f,yeah okay,acknowledge
training,q2ec7.txt,g,see what i mean,align
training,q2ec7.txt,g,and cut the river or the stream below the level of the trees so that you're stopping just under the tree,clarify
training,q2ec7.txt,f,okay right,acknowledge
training,q2ec7.txt,f,so i go and now i'm underneath the tree,check
training,q2ec7.txt,g,you're now underneath the tree,reply_y
training,q2ec7.txt,f,okay,acknowledge
training,q2ec7.txt,f,yeah i've got it,reply_y
training,q2ec7.txt,g,right,align
training,q2ec7.txt,g,now i want you to go directly south for about seven centimetres about two inches,instruct
training,q2ec7.txt,f,right,acknowledge
training,q2ec7.txt,g,right,align
training,q2ec7.txt,f,have you got er buried treasure,query_yn
training,q2ec7.txt,g,no,reply_n
training,q2ec7.txt,f,okay,acknowledge
training,q2ec7.txt,g,then i want you to go directly west no to your just say to your left for about the same amount to bring you up to the shore of the lagoon,instruct
training,q2ec7.txt,f,yeah,acknowledge
training,q2ec7.txt,f,yeah i've got it,acknowledge
training,q2ec7.txt,g,right,align
training,q2ec7.txt,g,now follow the lagoon round to the tip,instruct
training,q2ec7.txt,g,see the bottom of the little lagoon,align
training,q2ec7.txt,f,yeah got it,reply_y
training,q2ec7.txt,g,right,ready
training,q2ec7.txt,g,take it round to there,instruct
training,q2ec7.txt,f,yeah,acknowledge
training,q2ec7.txt,g,right now,ready
training,q2ec7.txt,g,green bay see green bay,align
training,q2ec7.txt,f,yes i've got that,reply_y
training,q2ec7.txt,f,with the pirate ship,check
training,q2ec7.txt,g,of the pirate ship,reply_y
training,q2ec7.txt,g,right,align
training,q2ec7.txt,f,yeah,reply_y
training,q2ec7.txt,g,do you have a rock fall,query_yn
training,q2ec7.txt,f,no,reply_n
training,q2ec7.txt,g,right,acknowledge
training,q2ec7.txt,g,well,ready
training,q2ec7.txt,g,see if you follow the coast of that on the right-hand side no sorry the left-hand side of the map,align
training,q2ec7.txt,f,yes,reply_y
training,q2ec7.txt,g,all the way down right,align
training,q2ec7.txt,f,yes yes,reply_y
training,q2ec7.txt,g,do you see the the point before it turns into green bay,align
training,q2ec7.txt,f,yes,reply_y
training,q2ec7.txt,g,right,align
training,q2ec7.txt,g,i want you to take your line from the bottom of the lagoon,instruct
training,q2ec7.txt,f,to there,check
training,q2ec7.txt,g,sort of but,reply_y
training,q2ec7.txt,g,make sure you sort of um curve it up a wee bit so that you're missing 'cause i've got rocks,instruct
training,q2ec7.txt,f,okay,acknowledge
training,q2ec7.txt,g,so curve it up a wee bit,instruct
training,q2ec7.txt,g,towards it and get to that point,instruct
training,q2ec7.txt,f,up,acknowledge
training,q2ec7.txt,f,and then go to that point,acknowledge
training,q2ec7.txt,g,yeah,acknowledge
training,q2ec7.txt,f,right i'm there,acknowledge
training,q2ec7.txt,g,right,ready
training,q2ec7.txt,g,so you're like on the coast before you turn into green bay,align
training,q2ec7.txt,f,yeah,reply_y
training,q2ec7.txt,f,i've got it,reply_y
training,q2ec7.txt,g,right,ready
training,q2ec7.txt,g,now beside the pirate ship i've got a cross like for the finish,explain
training,q2ec7.txt,f,beside the pirate ship,check
training,q2ec7.txt,g,yeah,reply_y
training,q2ec7.txt,g,just to the left of the,clarify
training,q2ec7.txt,f,so do i have to go round the outside of green bay,query_yn
training,q2ec7.txt,g,no,reply_n
training,q2ec7.txt,g,"what you do is you do an ""l"" shape in the water",instruct
training,q2ec7.txt,f,in the water,check
training,q2ec7.txt,g,to get to it just to get to the pirate ship,instruct
training,q2ec7.txt,f,by the so i'm going to the pirate ship,check
training,q2ec7.txt,g,"you're going you're doing an ""l"" shape to the pirate ship",clarify
training,q2ec7.txt,f,yeah i've got you okay,acknowledge
training,q2ec7.txt,g,there that's the finish,clarify
training,q2ec7.txt,f,is that that's the end right,check
training,q2ec8.txt,g,where are we starting,query_w
training,q2ec8.txt,g,oh okay,acknowledge
training,q2ec8.txt,g,eh we're starting above the telephone kiosk,instruct
training,q2ec8.txt,f,eh,acknowledge
training,q2ec8.txt,g,is that is that the same with yours,query_yn
training,q2ec8.txt,f,yes,reply_y
training,q2ec8.txt,g,right,acknowledge
training,q2ec8.txt,g,we go down like come round to the side of it down,instruct
training,q2ec8.txt,f,to the right-hand side or left-hand,query_w
training,q2ec8.txt,g,to the left-hand side towards the edge of the page,reply_w
training,q2ec8.txt,f,right,acknowledge
training,q2ec8.txt,g,is that okay same as yours yeah,align
training,q2ec8.txt,f,uh-huh,reply_y
training,q2ec8.txt,g,eh and then,ready
training,q2ec8.txt,g,do you have the stone circle,query_yn
training,q2ec8.txt,f,no i've got,reply_n
training,q2ec8.txt,g,below well,ready
training,q2ec8.txt,g,i've got a stone circle directly below telephone kiosk,explain
training,q2ec8.txt,g,if you come down right into the corner of the page,instruct
training,q2ec8.txt,g,ehm,instruct
training,q2ec8.txt,f,uh-huh,acknowledge
training,q2ec8.txt,g,maybe half an inch or something from the bottom,instruct
training,q2ec8.txt,f,yeah,acknowledge
training,q2ec8.txt,g,into that corner,instruct
training,q2ec8.txt,g,then come across for,instruct
training,q2ec8.txt,g,well,ready
training,q2ec8.txt,g,have you got a farmer's gate,query_yn
training,q2ec8.txt,f,a broken gate,query_yn
training,q2ec8.txt,g,well,ready
training,q2ec8.txt,g,yeah same thing,reply_y
training,q2ec8.txt,g,ehm if you come up go along until you're at the edge the left-hand side of that and then come up to the top left-hand side of the farmer's gate,instruct
training,q2ec8.txt,f,okay,acknowledge
training,q2ec8.txt,g,straight up from the from the bottom,instruct
training,q2ec8.txt,g,know what i mean,align
training,q2ec8.txt,f,yeah,reply_y
training,q2ec8.txt,g,right,acknowledge
training,q2ec8.txt,g,now,ready
